review_text,rating,category_text,binary_label,category_label
Worked great: Product worked great.  I used it on my cell phone.,5.0,Cell_Phones_and_Accessories,1,9
"Really Usefull: I use it all thay is multitasking, love it",5.0,Home_and_Kitchen,1,18
Works fine: Strainers do a good job. Sure would be nice if the handles were the same length. Strainers would store much easier if the bowls sat together. Don't meet standing or hanging.  Inconvenient.,4.0,Unknown,1,32
No mess: Exactly as expected. Product works great.  I have one cat that gets urinary tract infections and can tell right way by using this product.  No mess and no fuss.,5.0,Pet_Supplies,1,26
Five Stars: I love them!,5.0,Amazon_Fashion,1,1
Very comfortable: They are light weight and very comfy,5.0,Clothing_Shoes_and_Jewelry,1,10
"Very Functional & Attractive: I love the appearance as well as the function of this organizer. It can be spun by using the knob on top. The wooden material gives it a classy look. Surprisingly, it doesn't consume much space for the amount of supplies it can store. Each slot is the same size and one can accommodate the width of a standard sized 3x3&#34; Post-It with a little room leftover. It works perfect for my daughter's study space but I would definitely like to add one in the kitchen or home office.",5.0,Home_and_Kitchen,1,18
Awesome sensations for your nose!: Love these oils!!! Diffuser,4.0,Health_and_Household,1,16
Love these!!: I use these every taco night!!,5.0,Home_and_Kitchen,1,18
Love them: These are great!! Made with quality material. I use them every leg day for my cable kick backs.,5.0,Sports_and_Outdoors,1,28
"Five Stars: Beautiful, nice work",5.0,Arts_Crafts_and_Sewing,1,3
Kid proof = life proof: Kid loves it. Can video his friends,5.0,Cell_Phones_and_Accessories,1,9
Comfy: Pretty comfy but it's a little too big,4.0,Clothing_Shoes_and_Jewelry,1,10
Snuggly: Soft comfortable blanket.,5.0,Home_and_Kitchen,1,18
best sleep in a long time: No more more neck pain,5.0,Health_and_Household,1,16
"Long Time Coming: This book is very interesting, one that you don't want to put down. I liked the idea that you never knew for sure what was coming next.I liked the ending.",4.0,Kindle_Store,1,20
"I only wore it once.: Looks like picture, price is okay. But, not my style. Pictures can be deceiving. I was expecting, thin elegant. But it looks like any other cheap jewelry. The heart beat is big and thick. It stretches about 2 in across! I wore it once.",2.0,Clothing_Shoes_and_Jewelry,0,10
I love it: This is a good object for lazy people. (I love it),5.0,Video_Games,1,33
Thumps up: Worked as expected! Love it! Will use it with my 7 gallon and 5 gallon buckets. Pictures show dolly with the 7 gallon bucket.,5.0,Automotive,1,4
Easy to use...: Easy to use...,5.0,Home_and_Kitchen,1,18
Will have to remove drain stopper to use it: These do not fit over the drain stopper in our bathtub. The stopper is slightly raised when open. Good price. Several in the box. Easy to clean...,3.0,Tools_and_Home_Improvement,0,30
They loved it: ): Bought it as a gift. They loved it :),5.0,Office_Products,1,24
"Cute: I bought this for a bridal shower. First one came damaged, but they had a replacement in my hands before they even received the damaged one! The replacement is beautiful and I am anxious for my almost daughter-in-law to see it at the shower collecting recipes from friends and relatives!",5.0,Home_and_Kitchen,1,18
Five Stars: I do believe I see a difference in how smooth my skin is and lines are less noticeable.,5.0,Beauty_and_Personal_Care,1,6
"Looks nice: Fits the iPad 2 nicely, and has a nice look to it.  The only negative is that it does not offer any protection for the corners.  The iPad slides in to the case, but all four corners are not protected.  Last weekend my daughter dropped my iPad and shattered the screen on the top corner. I don't know if corner protection would have prevented this, but having nothing there definitely did not help.",4.0,Electronics,1,12
Awesome Tea Lights!: So much nicer than candle tea lights!  No messy wax and these are refillable.  They look great in votive holders (purchased separately).  Used these for a wedding reception -- they were very pretty.,5.0,Unknown,1,32
"Different colors in each order but great quality: These are excellent blackout curtains and the foil print is beautiful. I bought other panels so I was familiar with the brand and they also wash very well. However, each time I order this color it's slightly different to the color I have at home. There is no consistency so I had to return my most recent purchase.",4.0,Home_and_Kitchen,1,18
"Cool heavy duty snow tubes: [[VIDEOID:92edcfb45b83962d5fac189ca69a60a1]] Update:  The large tube only last 2 days in the snow and has somewhere developed a leak/hole which I am unable to find.  The small one is still going strong.  Kids have really enjoyed playing with them in our first round of snow.<br /><br />Pros:<br /> - 2pk Heavy Duty Snow Tubes 50"" & 40""<br /> - Donut shaped tube with depression at center<br /> - New latest bottom design<br />  ○ Concave bottom with double layer material<br />  ○ Improves absorption<br /> - Durable - 2mm thickness<br /> - Highly resistant to friction<br /> - Sturdy handles (2) on either side<br /> - Anti impact - cold resistant<br />  ○ K80 PVC material<br /> - No cracking<br /> - Rapid inflation (using a electric pump - not included)<br /> - Anti air leakage valve system w/ 3 in 1 valve<br />  ○ Large valve for quick inflation/deflation<br />  ○ Small valve for supplemental air<br /> - Weight capacity<br />  ○ 50"" - 850 lbs<br />  ○ 40"" - 360 lbs<br /> - Works really well even in low snow fall<br />Cons:<br /> - None<br />I ordered this thinking it would be great for the kids to go snow sledding.  Some years we get enough snow that we can sled in our own yard.. But other years we have to go up a little higher in elevation to get to snow.  This 2pk of snow tubes is perfect.  The small tube is big enough for anyone in our family to use.. From age 3 on up to age 50 and the large one is big enough for an adult and one of our children.  The tubes are super fun and work great in snow.  We had between 3-6"" of snow and were able to use the snow tubes in our front yard.  The kids loved them and so did we.  I recommend this product to others.  I would consider ordering again.",4.0,Sports_and_Outdoors,1,28
Worth the bread!: Quick easy install and cleans up the engine bay. Save yourself $30 and buy this one compared to the other companies.,5.0,Automotive,1,4
Broly one of the best saiyans: Totally worth the money,5.0,Toys_and_Games,1,31
"11-year-old grandson loved it: I try and buy surprises and gifts for my grandkids that are educational. My grandson who's very smart, but not too keen on school and book learning absolutely loved it. He's a hands-on kid and very mechanically inclined. He's been taking things apart since he was 2.  This really caught his attention and actually tore him away from his gaming for a couple of hours. It's a very fascinating set of toys even for adults. He was entertaining us all with his tricks. Well worth the price.",5.0,Toys_and_Games,1,31
When accuracy is needed less than 10 grams: I bought this for specific tasks recovering I didn't need one that could weigh more than 100 lb. I have found buying scales if you want accuracy of 2 g or so have to buy the ones that only goes to 100 lb not ones that can weigh more whos accuracy is 10 g that is not accurate enough for my needs.,5.0,Automotive,1,4
Fun print.: Quality product. Fun print.,5.0,Unknown,1,32
Does the job: Works just fine but leaves a weird humming/high pitch sound in the background.,3.0,Unknown,0,32
"Best price for the best product: Great like-new iMac with great price, fast shipping. Keyboard is for Windows but it works well. Same as the mouse. I will buy again from this seller.",5.0,Electronics,1,12
It’s the best purchase I ever made.: I got it for my boyfriend for a birthday gift because he loves movies and it’s perfect. He loves it so much so every time I see him he’s tells me how good it is.,5.0,Electronics,1,12
Wow! This bottle takes my breath away--thanks!: Wow!  This bottle takes my breath away--thanks!,5.0,Beauty_and_Personal_Care,1,6
"Just try to put this book down.: I found this to be an amazing book. One of excitement, mystery, danger and love. It is a quick read because it is difficult to stop reading. The conclusion was mystifying  and breathtaking .",5.0,Kindle_Store,1,20
"Nice wallet, lose the hard material used for the logo!: Nice soft and slim wallet that can fit the essential id and a couple of credit cards.<br /><br />Just wish the Alpine logo wasn't a hard emblem. Did they not think their customers will be sitting on that all day?",4.0,Clothing_Shoes_and_Jewelry,1,10
"I'm on my 2nd day using this pos, from ...: I'm on my 2nd day using this pos, from worthless directions to the iOS app, this camera won't stay connected, the mounting articulation won't allow much movement due to the 2 antennas being in the way, and the settings are not clear. I own one other camera that I had set up in a couple of minutes and it works perfectly, and the app is intuitive, save yourself from this brand camera, I have had constant issues with this for 2 days and would never recommend.",1.0,Electronics,0,12
Three Stars: short in the waist,3.0,Clothing_Shoes_and_Jewelry,0,10
"Pads are a bit much, not going to keep you warm.: The pads will probably help prevent blisters but feel bulky/strange on grips. These gloves won't help keep hands warm at all in cold weather, very thin mesh on top of the hand but not very breathable on you palm.",4.0,Clothing_Shoes_and_Jewelry,1,10
It’s not a wall calendar.: I was purchasing this for a friend who runs a machine shop. I needed to drill through the calandra so he can hang it on a filling cabinet.,4.0,Books,1,7
Three Stars: Animals seem to be eating a lot of the bait but not catching the animal.,3.0,Unknown,0,32
Warmth: Valentine's present for my husband.  He loves them!,5.0,Clothing_Shoes_and_Jewelry,1,10
"Nice band, but....: I do like this watch band. It is comfortable. But, my only complaint is that with regards to the pins I would still hear them clicking like they are not in the holes of the watch properly even though I know they are. I would have the band on my wrist and I could hear a click every now and then and I would touch the sides where the the pins are and one of the the sides would completely come out. This happened about 15 or so times within a 3 or 4 day period and was really annoying. I contacted the seller and they sent me a new band, but I was having the same issues with the new one. For whatever reason I unexpectedly got another band from them the other day (thought that was odd). If this unexpected band is the same I definitely will not be ordering bands from them again. I can't keep having the band come off.<br />Oh, and just to compare my boyfriend got me one of those rubbery bands for Christmas and it has stayed strong on my Vivoactive 3. So I don't know what is going on with this band. Will have to look for other bands from someone else.",3.0,Clothing_Shoes_and_Jewelry,0,10
Compace size: Works well<br />Limited time setting available,4.0,Patio_Lawn_and_Garden,1,25
"Home Basics Cast Iron Rooster Paper Towel Holder Dispenser Stand, Easy One-Handed Tear for Kitche: I got this for my Mom.  It was exactly what she wanted.<br />I was happy to have found it.  Thanx",5.0,Home_and_Kitchen,1,18
"Cute little gem!: Cute, small little oil burner! Great for the price, it is fragile but I'm happy  with it and I have gifted to other people with it and they are pleased aswell!!",5.0,Home_and_Kitchen,1,18
Saved me $$$$$: Made it so easy to repair the washing machine.  Should have bought these years ago.  Highly recommend if you need to take yours apart or replace the seal!!,5.0,Appliances,1,2
"Really helped organize my shelves: I used these in my bathroom.  I have no drawers and the shelves were a mess.  These units helped me put everything in its place, and fit perfectly.  Very happy!",5.0,Home_and_Kitchen,1,18
poorly made: poorly made. some of the stones are crooked off centered.,3.0,Clothing_Shoes_and_Jewelry,0,10
Very nice: I ordered these glasses Tuesday and received them today. There are exactly as pictured. The only drawback is that they are a bit heavier than I would prefer. They are definitely stylish though and I am sure I will receive many compliments from my guests.,4.0,Home_and_Kitchen,1,18
Quality Construction: Good value.,5.0,Health_and_Household,1,16
"not the best: Left a cloudy finish. Others have said it wears off fairly quickly. I hope so.<br /><br />The price doesn't seem bad but you need to use a fair amount, so I don't think it's actually inexpensive.<br /><br />Just wish I had saved the bottle of the finish i had been using - i loved it",2.0,Health_and_Household,0,16
"Now I can find a pen!: Good value for this much needed item. Now I have a pen when needed. Big and roomy, well made.",5.0,Office_Products,1,24
Unbelievable: Fantastic mattress,5.0,Home_and_Kitchen,1,18
LA SEGURIDAD Y LA CALIDAD: SÚPER BUENO LO UTILICÉ EN EL CARRO DE MI ESPOSA Y FUNCIONÓ A LA PERFECCIÓN GRACIAS AMAZON,5.0,Automotive,1,4
Five Stars: A great uniform belt. Well made as are all of Uncle Mike's products are.,5.0,Sports_and_Outdoors,1,28
GOOD QUALITY AND CONDITION: DID NOT PROVIDE ENOUGH INFORMATION THAT I WAS LOOKING FOR,4.0,Books,1,7
Better for my baby: So far so good!! Mugh better that the shock collar!,4.0,Unknown,1,32
"Not good for toasting: Even on the highest setting, toast didn’t brown at all. Might be nice to use as an oven, but I wanted a toaster so returned it.",2.0,Unknown,0,32
Runs like a champ: I've owned this fan for a little over a year now. I use it 3 or 4 days a week. Runs like a champ! Has great wind power and drying power of wet carpets. Would and do recommend this fan to my friends. The only downside is that it is louder then normal house fans because of how much air it's pushing out.,5.0,Home_and_Kitchen,1,18
"Very nice hat! Yes: Very nice hat! Yes, the front can &#34;flip&#34; down to make it look more like a traditional fedora, but there ends up being a slight  wrinkle in the front brim at that spot. I'm going to see if it can be ironed out a bit. It is hardly noticeable but it might be worth trying to get rid of. I got the small/medium size and it fits snugly but not too tight. Probably will not fly off in a stiff wind. My head size is 22 1/2 inches, so hat size is about 7 1/4.",4.0,Amazon_Fashion,1,1
"A ripping lesson through the whole Earache back catalouge: Yep, the crazed Grindheads from ANB have truly out-done themselves this time. Where do I start? This is beyond insane. It's loud, obnoixious, obscene, vulgar, disgusting, demented, psychotic, sarcastic, and it will definately make you want to go out and ""set fire to a schoolbus full of rich white kids"". Agoraphobic Nosebleed truly know how to make good-use out of a drum machine that sounds like a innocent bystander being anally raped by a jackhammer. Scott Hull's guitar is nothing but lethal. Even more impressive than his sound on Pig Destroyer's ""Prowler In The Yard"" album(IMO, a new milestone in Grindcore). The demented samples themselves just gives this extreme album a true avant-garde feeling to it. Agoraphobic Nosebleed have some guests on this album such as J.R. Hayes(Pig Destroyer), Killjoy(Necrophagia), Pete (Benumb) and even Danny Lilker who not even plays bass on a cover song of the legendary Nuclear Assault song ""Hang the Pope"", but as well spews out some truly disgusting vocals. Excellent cover I add. The cover artwork is even killer. Other songs worth mentioning are the insane Techno-programmed blast beat-o-rama ""Hungry Homeless Handjob"" with it's misanthopic lyrics, the truly disturbing ""Chalking The Temporal God Module"", and the hilarious Trip-Hop sounding ""Fxckmaker"" which Scott Hull is being poked fun at but in a good way. This is a great addition to any Grindcore fan's album collection. By far one of the best Grindcore album I have heard in a while, or at least until the new Napalm Death album ""Order Of The Leech"".<br />Lord Shiva spare me, for I am a simple beast...",5.0,CDs_and_Vinyl,1,8
Poorly Made: I bought this product as a Christmas gift for my son. They are just a month old and the rubber is coming off already on the sides. Very disappointed. Tried contactig the owner but could not find where to report. Find it hard to believe  a product could not last a month.,1.0,Clothing_Shoes_and_Jewelry,0,10
"This is for ONE only, not a pair: The pictures are misleading and I didn't notice that this purchase is for only one brace. That aside, It is nice but somewhat bulky material, especially the seam on the foot portion...",2.0,Industrial_and_Scientific,0,19
Works great. And rinses off easy: Got these for my black mask peel in a jar. Works great. And rinses off easy.,5.0,Beauty_and_Personal_Care,1,6
PERFECT GIFT: GOT THIS AS A CHRISTMAS GIFT FOR OUR SON-IN-LAW TO GO WITH THE SHAVE CREAM AND BLADE RE-FILLS,5.0,Beauty_and_Personal_Care,1,6
Bad Color: I know I gave them a five star on all but a 3 star total rating.  This is because of the color.  You can’t see if your dog has gone potty.  Won’t buy again until the color is changed.,3.0,Pet_Supplies,0,26
Not for me...: I purchased this book. I don't recommend it. The recipes include ingredients that are difficult to find and expensive if you do find them. I gave my copy to a culinary arts student. She also finds it to be unrealistic for home cooks. I wasted my money on the book. I'm not willing to waste more on ingredients. Ms Brody needs to provide substitutes for the expensive ingredients she sells.,1.0,Books,0,7
Wish I could review this product properly: I was excited to try this product. Arrived 6 months expired.,1.0,All_Beauty,0,0
THIS IS ABSOLUTELY AWESOME!: I HAVE KNOWN A LOT OF THIS INFORMATION FOR SOME TIME.  SEE IT FOR YOURSELF!,5.0,Movies_and_TV,1,22
Five Stars: very satisfied,5.0,Toys_and_Games,1,31
Wings are adorable but they are not white: After two attempts all that keeps getting delivered are purple wings. Not white.,1.0,Toys_and_Games,0,31
double walled coffee cups: cups came in perfect condition cups are great.,4.0,Home_and_Kitchen,1,18
"Great psu, but be careful what cables you use: I got the 1000w psu because I upgraded to a 3070 ti. Works great, but ran into issues trying to use the cables from the old corsair sf600 psu. The modular cables are not swappable because the blank pins are in different locations. You have to use the cables that come with the psu or nothing will power on. This meant i had to use longer cables than I wanted, so cable management was pretty tricky. Despite that, it works great and everything powers on just fine.",5.0,Electronics,1,12
Poorly made: I purchased this item and only used it three times before the stem with the hose fittings to connect to gauges popped out.  I disassembled the unit and found that the threads were stripped off of the stem and pulled out of the block that appeared to me made of some type of pot aluminum or something.  I was able to tap deeper into the block and cut the stem and re thread that.  Then the fitting that the air hose connects to pulled out.  Was unable to tap that piece out deeper because of the venturi so I had to JB Weld it into the block so that I could use it.  I had to pull a vacuum and had no other options since this was the only pump I had and didn't think it would just fall apart.  Very disappointed and ordering a Robin Air pump.,1.0,Automotive,0,4
Disappointing: Tried to watch this show. Very jumpy. Probably for the younger set. Thought it might be worth watching but disappointed.,1.0,Movies_and_TV,0,22
good battery: It take a charge well and does not seem to be dying as fast as my original charger.  a good buy for the money,5.0,Unknown,1,32
Excellent watch band and great price.: The band is just as described and looks fantastic. I highly recommend.,5.0,Cell_Phones_and_Accessories,1,9
"Great price, great quality: Easy to use.  I bought for my daughter for Christmas, she's expecting her first child. Has a very large LCD screen, love that!",5.0,Electronics,1,12
"Well made, they brush really hard, couldn't get metal shining though: [[VIDEOID:9f79773acac34d69c9b0ba9fcd86d957]] I receive these ones to make a review, they looked pretty solid and well made, so I grabbed my cordless drill and tried them before even putting my shoes on.<br />I brushed the old wood that's on my house, it cleaned all the old stuff and left the wood looking way newer. You know this type of wood will have threads that will make sanding it a bit difficult, but the brushes go everywhere and if you need to renew or prepare this wood to be painted, you can save a lot of time with a brush.<br />These brushes work great on rust, but don't expect to make it shine, for some reason the last layer of rust is super attached to metals and the only way is sanding that last layer.<br />All in all great product, great price for this amount of brushes.<br />Hope this was helpful, thank you so much.",5.0,Industrial_and_Scientific,1,19
"Causes Marital Strife!: These Unfortunately didn't work in my long, thick hair! I got it to stay only once and the next time I tried it, I must have spent 20 minutes in the bathroom. After getting all sweaty and mad and yelling at my husband, I finally threw it across the room and promptly printed out a return slip!",1.0,Beauty_and_Personal_Care,0,6
"Perfect Escape: The perfect escape for me! Love this series! Such a smooth read and I feel like I'm right there, living it. Piper is very real and Ash is everything I want in a book boyfriend. Non-stop action,  and the sexual tension is both fun and breathtaking. So glad there are six books to read!",5.0,Kindle_Store,1,20
"Fit and works as expected: I was able to replace without issue. Can't really tell a if there is Fresh Breeze scent coming from it, but I guess that's a good thing since I'm not a big fan of scented air freshers. I bought this filter over the other generic because I had read reviews that the other one felt cheap and light. This one looks to be the same quality as the manufactures filter.",5.0,Automotive,1,4
"Make sure fits chrome or plastic bumper.: Seemed of good quality. Was told they would fit for model with plastic bumper, but did not. Had to return.",4.0,Automotive,1,4
definitely not a buy: [[VIDEOID:6a99057075d61e46520e6a5366770eb2]] broke after a year so sad,1.0,Video_Games,0,33
Concrete Evidence: Not kidding! Looking forward to more from this author.  Keeps those pages turning to see what's next good suspense for me,5.0,Books,1,7
Blades are expensive: Great tool,5.0,Tools_and_Home_Improvement,1,30
"Sturdy, much stronger than my other regular cardboard viewer: PROS: Sturdy, much stronger than my other regular cardboard viewer. I'd place this one above a plain cardboard viewer and just under a hard plastic viewer.  Fits larger phones*.<br /><br />CONS: No side magnet so it is a bit difficult to control. Instead there are large holes in the bottom allow you to use your finger to tap your screen- not the best way, but it works. (*) It fits my larger Galaxy Note 3; however the Volume & Home  buttons often gets pushed once I close it.Head straps are 'ok', I usually end up just holding it with my hands.",3.0,Cell_Phones_and_Accessories,0,9
"These are fun, lighthearted and i love the little ones and ...: These are fun, lighthearted and i love the little ones and how they think and speak. Nothing scares them and you see them developing just like all children.",5.0,Kindle_Store,1,20
Beautiful: Good quality and design,5.0,Health_and_Household,1,16
"Working much better than the hardened tool steel tool I originally designed: I am using these to score aluminum micro-channel tubing. Working much better than the hardened tool steel tool I originally designed. These are great quality cutters, last forever cutting into aluminum! I imagine they would last for a very long time if you used them for what they were designed for.",5.0,Arts_Crafts_and_Sewing,1,3
"Not big enough: I ordered, or at least thought I ordered an XL watchband for my husband's big wrist, but the one that arrived is NO bigger than the regular ones. I'll be sending it back!",1.0,Cell_Phones_and_Accessories,0,9
Five Stars: was very good- like the potter movies,5.0,Movies_and_TV,1,22
Felo 400 series: You wont go wrong or be disappointed with and of Felo's products. In my experience they are made very well with precise tips and quality craftsmanship. They are a 5 star product.<br />  With that said the 400 series arent my favorite. The ergonic handle is a bit soft which makes it very comfortable to use but on construction sites it has a tendency to get damaged. The Felo 550 series are my everyday use drivers.  Like the 550 the 400 have a solid core handle and bex bolster.  Both have some heft to them which I prefer rather than a light weight screwdriver.,5.0,Tools_and_Home_Improvement,1,30
"Great limited ingredient treat: Our French Bulldog loves these treats. They look really cute - like waffles almost. The size of the bag is generous and for quality of the treats and amount you get - it is a great value. I loved to see that these treats are made with very limited, quality ingredients, no grain, no fillers and no unnecessary preservatives. The only wish I had was that the salmon and oat treats would have no chicken meal in them. Our dog is allergic to poultry and it is extremely difficult to find foods that do not have any chicken in them. She gets itchy from any poultry so we try to avoid those kind of foods that have it.",4.0,Pet_Supplies,1,26
Five Stars: Great suspenders they do the job.,5.0,Clothing_Shoes_and_Jewelry,1,10
Arrived damaged: I ordered this for my bicycle and was excited when it came. Unfortunately it was damaged on arrival. Super frustrating,2.0,Pet_Supplies,0,26
Love it: Not bad,5.0,Beauty_and_Personal_Care,1,6
"Very decent for a God of War clone.: I may be biased, both God of War, and Zelda are games that I am a huge fan of. They couldn't have picked better subject matter to steal their ideas from, and I think they honestly did very well with those ideas. The game wasn't perfect, but it doesn't need to be perfect to be fun, and I can honestly say that at no point in time was it anything less then fun. Absolutely looking forward to playing Death in the next game.",4.0,Video_Games,1,33
"Curse COVID!!  (But my fault): I wore 33 waist in 2019, and I blame COVID for my weight gain (as we need a scapegoat).  My fault.  So these jeans are to get me through the first weight loss stage.  These jeans are perfect.  Can’t say anything bad about them.  But, I will drop weight fast and these will be put in the attic for the next time I screw up. Lol.  Anyway, can’t go wrong with these jeans.  Worth the cost.",5.0,Clothing_Shoes_and_Jewelry,1,10
"Excellent condition!: This book was purchased for my daughter - a law student. It was in excellent condition, and I am pleased with my purchase.",5.0,Books,1,7
Five Stars: Amazing show,5.0,Movies_and_TV,1,22
Five Stars: Fun way to give cash,5.0,Unknown,1,32
One Star: Bad scam,1.0,Video_Games,0,33
Comfy material: These are larger than the ones I bought directly from the Zensah website,4.0,Health_and_Household,1,16
Strong motor and works well.: This one does great at chopping up the ice and making margaritas.,4.0,Home_and_Kitchen,1,18
"Great quality.: First let me say that the quality is excellent and Also the price very reasonable .  You can’t go wrong with this product. I definitely recommend these filters,  (tip). Once you’ve installed a new filter brew a pot of just water to work the filter in ....",5.0,Home_and_Kitchen,1,18
Just what was needed! Delivered fast and safe.: Just what was needed!  Delivered fast and safe.,5.0,Electronics,1,12
"Jeff Weigel's ""The Sphinx"" is a great read.: Whether you're new to Jeff Weigel's ""The Sphinx"" or like me you read the Big Bang Comics issues featuring this great character you're in for a treat all the same. Jeff Weigel's artwork combines the classic naturalism of Curt Swan and Murphy Anderson and is always in service to the story. And what an excellent story it is. I don't want to spoil the story for you so suffice it to say that ""The Sphinx"" is a terrific character with an excellent story. In my opinion Jeff Weigel should be a household name in households where comic books are loved and appreciated for the joys only they can deliver. If you're an old fanboy like me or a relatively new reader of comics I can't recommend ""The Sphinx"" enough.",5.0,Books,1,7
Experiencia: No funciono para lo que lo deseaba,2.0,Home_and_Kitchen,0,18
The Jewels fo Kinfairlie Boxed Set: That kept at the edge of my seat and could not put them down. I stayed up till 4 or 5 o'clock in the morning to read these till I cound not hold my eyes open. It took me 3 days to read all of these books and I loved every minute of it. I have started the next set of books by Claire Delacroix and it is just good a read as these. If you won't a good love story I beleive you need to get you hands on these as soon as possible and start reading. You enjoy life and love in these books.,5.0,Unknown,1,32
so hard to gauge a zize i shoulve got an xl in top but bottoms fit fine: too small.... shouldve gone up a size esp the top thought it was supposed to be a loose fitting top.,2.0,Clothing_Shoes_and_Jewelry,0,10
"Five Stars: It's kind of noisy, but my grandson likes it.  That's what matters.",5.0,Musical_Instruments,1,23
Not what expected: Not what you see on the picture/add. Material is too cheap low quality,1.0,Unknown,0,32
"Our three dogs love this food: I wasn't sure if the dogs would like this food, but it got good reviews so we tried it.  They love it.  We mix half a can with the dry food and divide it three ways.  They just can't wait for their treat of the day!",5.0,Pet_Supplies,1,26
Not worthy: I had to buy another one isn't adhesive enough for my door frame,2.0,Unknown,0,32
Disappointed!: Delivered quickly however the adhesive is not strong enough to hold cardboard boxes together. I'm disappointed in this 3m product especially for the price and now know to find something better the next time I have an important project.,3.0,Tools_and_Home_Improvement,0,30
"Expected Pet Swifter: This is really expensive for regular swifter pads. From the ad, I expected the swifter for pets that traps more hair.",1.0,Health_and_Household,0,16
Comfortable: Well made,5.0,Clothing_Shoes_and_Jewelry,1,10
"Only Funny if You Like Dad Jokes, Weird.: Great cup! Very cuppy. Hasn't broken yet because I haven't dropped it yet. Get lots of funny looks from people who don't get it, but I don't care, I get it.",5.0,Home_and_Kitchen,1,18
Expectation met: Very sturdy.  Hard to turn handle at times.  Cleans up easily.,4.0,Home_and_Kitchen,1,18
Exact fit.  Good product for price.: Exact fit as the old ones.  Satisfied,5.0,Patio_Lawn_and_Garden,1,25
Cat liter must have: Just perfect. Got tired of cleaning up cat liter around the open pan. It’s a perfect size.,5.0,Pet_Supplies,1,26
"sells old for new...: Was Used and didn't seal, wire and rubber wasn't the right one and it was defective...",1.0,Home_and_Kitchen,0,18
Best toothbrush ever!: My teeth have never been whiter!,5.0,Health_and_Household,1,16
Perfect fit: Awesome product! Fit just as described! Super fast delivery! Very please,5.0,Cell_Phones_and_Accessories,1,9
"Great value for money, don't expect perfection: I was interested in a body vibration machine. Not willing to spend >$1000 on my first foray into this technology.<br />Just bought the Crazy Fit. Note: Mine has 50 speed levels.<br /><br />Red Flag Caution: These units are NOT tested/approved under FCC, UL or CSA safety standards. There is no standard (and required?) manufacturers plate indicating voltage, model number, serial number, etc. There are no labels of any kind where you would expect them on something sold in the US or Canada. There is no FCC Class A or Class B label. On the unit itself, there is not even a ""Made in China"" label. Nothing at all to indicate type of product, model, serial, safety or anything. Knocked a star for this, but this could make this product totally unsuitable for some, especially if children are around, or you live in a potentially ""flammable"" environment. That may be why instructions say ""unplug after use"". Seriously bad flaw.<br /><br />Summary: Works as expected, I am sure there are better vibrators, especially ones that have pivot, etc, but for under $200, this was great machine to test out the concept.<br /><br />Instructions: Chinglish all the way. Lots of awkward language as ""Do not put the finger or eyewinker into gap in case of risk of injury"". But mostly understandable.<br /><br />Assembly: No instructions to speak of. I figured it out in about 20 minutes. All the screws are already in position, just remove them to add a component. Some tips: The vertical bars point away from the center post when you insert them. When you thread the wire for the base, tape it down before you bolt in the center post, as if it falls into the hole, good luck getting it back out. The wires for the left/right arms align left right with the ribbon cable when you put the top plate on. Common sense there. (this will make sense if you put one together!)<br /><br />Build quality: My guess is the Chinese did what they are best at, copied something that is well made and figure out how to make a reasonable copy while scrimping on every possible component you can save money on. The top plate/control panel is made of super cheap plastic. LOL I read several reviews complaining about missing parts, or broken pieces. Mine were all included, but the paint on the vertical center bar was poorly done with holes in the paint.  For under $200, I don't really care.<br />Otherwise, the base is solid, and when everything is tightened up, even under high speeds, it does not excessively vibrate. Instructions say to tighten all the bolts every couple months, good advice.<br /><br />Functionality: Works almost as well as the $1600 unit I tested in a studio prior to buying this. No complaints. My goal was to buy this as a test, and if I am still using it in 12 months, upgrade to a Zaaz, or whatever is considered best at the time.<br /><br />Use: I got this as a supplement to exercise, heard that vibration machines can give the body great tone when used with normal exercise, without hundreds of extra hours in the gym. With the first few workouts, I can feel the buttocks and abs tighten up, so its very promising on that front.<br /><br />I think vibration technology is fantastic for invalids, people in very poor physical condition, on walkers, etc. I wish my uncle had one of these before he became totally bed-ridden.<br /><br />I can't comment on the crazy fit vs. other cheapo imitations, but for those who want to test out a vibration machine without committing the money for a top of the line machine, feel free to get this. Whether it's worth the price for a top of the line vs. this Crazy Fit, I will try to figure out in a year or so.<br /><br />If the other ""imitation"" units being sold are properly UL approved, etc., I would like to know.",4.0,Sports_and_Outdoors,1,28
"Lenox Chirp table cloth!: This is a very, very lovely table cloth.  The colors are vivid and the entire pattern is just glowing.  The table looks so fetching.  I am very happy with this tablecloth.",5.0,Home_and_Kitchen,1,18
N/A: N/A,4.0,Pet_Supplies,1,26
One Star: Sizing runs small,1.0,Clothing_Shoes_and_Jewelry,0,10
"Is This Heaven? Yes, it's Iowa.: Miles aka Iowa Walker is a hero like no other. Responsible for his 6 year old daughter and her health issues alone for so long makes it hard for him to let others in. But, those Kinkeads aren't just any others.",5.0,Kindle_Store,1,20
"Love this trash can if it's possible to love a ...: Love this trash can if it's possible to love a trash can it's seals tight, so there's no garbage odor and it's slim so it  fits in the kitchen better than traditional garbage cans that are round and bulky",5.0,Home_and_Kitchen,1,18
